id_usuario,nome,genero,idade,faixa_idade,perfil_fumante,marca_isqueiro,cor_isqueiro,tipo_isqueiro,preco_compra,data_compra,data_uso,tempo_posse,contexto_uso,proposito_uso,num_ascendimentos,frequencia_uso,mes_ano,perdeu,dias_ate_perda,data_perda,local_perda,intensidade_uso,categoria_preco,categoria_idade,mes_compra,probabilidade_perda,predicao_perda,acerto_modelo
USER_0573,Usuario_573,F,46,36-50,Moderado,Cricket,Prata,Descartavel,1.48,2024-10-06 22:48:55.783059,2024-11-16 22:48:55.783059,41,Rua,Cigarro,75,1.83,2024-11,True,21,2024-10-27 22:48:55.783059,Praca,1.829268292682927,Barato,Adulto,10,0.5892300877620911,True,True
USER_0574,Usuario_574,M,30,26-35,Pesado,Zippo,Vermelho,Recarregavel,49.96,2024-12-25 22:48:55.783059,2025-06-18 22:48:55.783059,175,Casa,Camping,532,3.04,2025-06,True,164,2025-06-07 22:48:55.783059,Cozinha,3.04,Caro,Adulto_Jovem,12,0.48949739678239645,False,False
USER_0575,Usuario_575,F,58,51+,Moderado,Clipper,Azul,Recarregavel,8.41,2025-02-03 22:48:55.783059,2025-04-10 22:48:55.783059,66,Trabalho,Tabaco,124,1.88,2025-04,False,0,,N/A,1.878787878787879,Medio,Maduro,2,0.2560279855462336,False,True
USER_0576,Usuario_576,M,28,26-35,Social,Bic,Amarelo,Descartavel,2.16,2025-01-10 22:48:55.783059,2025-04-20 22:48:55.783059,100,Rua,Camping,149,1.49,2025-04,True,94,2025-04-14 22:48:55.783059,Ponto_onibus,1.49,Barato,Adulto_Jovem,1,0.7663341406021259,True,True
USER_0577,Usuario_577,F,50,36-50,Social,Clipper,Preto,Recarregavel,9.32,2025-04-11 22:48:55.783059,2025-07-14 22:48:55.783059,94,Trabalho,Vela,133,1.41,2025-07,True,72,2025-06-22 22:48:55.783059,Trabalho,1.4148936170212767,Medio,Adulto,4,0.30287960234864125,False,False
USER_0578,Usuario_578,F,44,36-50,Nao_fumante,Clipper,Dourado,Recarregavel,8.36,2024-11-23 22:48:55.783059,2024-12-11 22:48:55.783059,18,Trabalho,Incenso,3,0.17,2024-12,False,0,,N/A,0.16666666666666666,Medio,Adulto,11,0.3318142820506746,False,True
USER_0579,Usuario_579,M,49,36-50,Social,Zippo,Preto,Recarregavel,50.8,2025-02-15 22:48:55.783059,2025-06-12 22:48:55.783059,117,Casa,Outro,176,1.5,2025-06,False,0,,N/A,1.5042735042735043,Caro,Adulto,2,0.3276111904702745,False,True
USER_0580,Usuario_580,F,45,36-50,Social,Bic,Preto,Descartavel,3.18,2025-05-28 22:48:55.783059,2025-09-02 22:48:55.783059,97,Parque,Cigarro,116,1.2,2025-09,True,44,2025-07-11 22:48:55.783059,Area_verde,1.1958762886597938,Barato,Adulto,5,0.4149323545250283,False,False
USER_0581,Usuario_581,F,37,36-50,Moderado,Zippo,Azul,Recarregavel,49.99,2025-05-27 22:48:55.783059,2025-08-03 22:48:55.783059,68,Casa,Tabaco,144,2.12,2025-08,True,56,2025-07-22 22:48:55.783059,Sala,2.1176470588235294,Caro,Adulto,5,0.23702420881635528,False,False
USER_0582,Usuario_582,F,64,51+,Pesado,Clipper,Vermelho,Recarregavel,7.73,2025-01-03 22:48:55.783059,2025-03-09 22:48:55.783059,65,Trabalho,Cigarro,195,3.0,2025-03,False,0,,N/A,3.0,Medio,Maduro,1,0.3016305200903678,False,True
USER_0583,Usuario_583,F,60,51+,Esporadico,Ronson,Dourado,Recarregavel,15.84,2025-07-01 22:48:55.783059,2025-10-24 22:48:55.783059,115,Trabalho,Incenso,99,0.86,2025-10,True,3,2025-07-04 22:48:55.783059,Cafeteria,0.8608695652173913,Caro,Maduro,7,0.5354235299983584,True,True
USER_0584,Usuario_584,M,38,36-50,Esporadico,Bic,Dourado,Descartavel,3.25,2025-06-14 22:48:55.783059,2025-09-22 22:48:55.783059,100,Trabalho,Fogao,72,0.72,2025-09,True,95,2025-09-17 22:48:55.783059,Escritorio,0.72,Barato,Adulto,6,0.6605004605750219,True,True
USER_0585,Usuario_585,F,51,51+,Moderado,Cricket,Branco,Descartavel,1.64,2025-05-18 22:48:55.783059,2025-08-03 22:48:55.783059,77,Rua,Tabaco,157,2.04,2025-08,False,0,,N/A,2.038961038961039,Barato,Maduro,5,0.564689051719569,True,False
USER_0586,Usuario_586,M,49,36-50,Pesado,Ronson,Amarelo,Recarregavel,16.01,2025-03-21 22:48:55.783059,2025-07-16 22:48:55.783059,117,Rua,Tabaco,380,3.25,2025-07,True,24,2025-04-14 22:48:55.783059,Ponto_onibus,3.247863247863248,Caro,Adulto,3,0.8064078902975371,True,True
USER_0587,Usuario_587,M,45,36-50,Social,Zippo,Vermelho,Recarregavel,50.5,2025-06-16 22:48:55.783059,2025-09-21 22:48:55.783059,97,Trabalho,Tabaco,142,1.46,2025-09,False,0,,N/A,1.4639175257731958,Caro,Adulto,6,0.31988913007094993,False,True
USER_0588,Usuario_588,M,19,18-25,Moderado,Clipper,Preto,Recarregavel,9.33,2024-10-13 22:48:55.783059,2025-01-14 22:48:55.783059,93,Parque,Vela,197,2.12,2025-01,True,37,2024-11-19 22:48:55.783059,Area_verde,2.118279569892473,Medio,Jovem,10,0.5396668374035659,True,True
USER_0589,Usuario_589,M,25,18-25,Moderado,Cricket,Prata,Descartavel,1.27,2025-02-01 22:48:55.783059,2025-05-18 22:48:55.783059,106,Rua,Cigarro,197,1.86,2025-05,False,0,,N/A,1.8584905660377358,Barato,Jovem,2,0.7273283970820253,True,False
USER_0590,Usuario_590,F,51,51+,Moderado,Bic,Dourado,Descartavel,3.71,2025-03-04 22:48:55.783059,2025-06-16 22:48:55.783059,104,Casa,Cigarro,186,1.79,2025-06,False,0,,N/A,1.7884615384615385,Barato,Maduro,3,0.31703622774174534,False,True
USER_0591,Usuario_591,M,63,51+,Social,Clipper,Preto,Recarregavel,9.29,2025-06-23 22:48:55.783059,2025-09-28 22:48:55.783059,97,Social,Vela,160,1.65,2025-09,True,93,2025-09-24 22:48:55.783059,Reuniao,1.6494845360824741,Medio,Maduro,6,0.5464707545361076,True,True
USER_0592,Usuario_592,F,27,26-35,Social,Bic,Vermelho,Descartavel,2.29,2025-06-13 22:48:55.783059,2025-08-14 22:48:55.783059,62,Rua,Incenso,101,1.63,2025-08,False,0,,N/A,1.6290322580645162,Barato,Adulto_Jovem,6,0.5808844891345317,True,False
USER_0593,Usuario_593,F,44,36-50,Social,Clipper,Azul,Recarregavel,9.12,2025-02-20 22:48:55.783059,2025-02-25 22:48:55.783059,5,Casa,Vela,14,2.8,2025-02,False,0,,N/A,2.8,Medio,Adulto,2,0.3702542986286818,False,True
USER_0594,Usuario_594,F,22,18-25,Pesado,Bic,Dourado,Descartavel,2.05,2024-11-03 22:48:55.783059,2025-01-20 22:48:55.783059,78,Casa,Tabaco,254,3.26,2025-01,False,0,,N/A,3.2564102564102564,Barato,Jovem,11,0.4046503185945526,False,True
USER_0595,Usuario_595,F,42,36-50,Pesado,Bic,Azul,Descartavel,3.05,2025-07-10 22:48:55.783059,2025-08-13 22:48:55.783059,34,Rua,Fogao,125,3.68,2025-08,True,1,2025-07-11 22:48:55.783059,Na_rua,3.676470588235294,Barato,Adulto,7,0.7176019921623129,True,True
USER_0596,Usuario_596,M,49,36-50,Social,Ronson,Branco,Recarregavel,15.47,2024-09-18 22:48:55.783059,2024-12-29 22:48:55.783059,102,Casa,Fogao,137,1.34,2024-12,True,20,2024-10-08 22:48:55.783059,Quarto,1.3431372549019607,Caro,Adulto,9,0.6792238197109041,True,True
USER_0597,Usuario_597,M,60,51+,Moderado,Cricket,Preto,Descartavel,1.3,2025-03-05 22:48:55.783059,2025-03-24 22:48:55.783059,19,Casa,Tabaco,43,2.26,2025-03,False,0,,N/A,2.263157894736842,Barato,Maduro,3,0.4318542360120518,False,True
USER_0598,Usuario_598,F,47,36-50,Pesado,Bic,Azul,Descartavel,2.49,2024-12-14 22:48:55.783059,2025-03-20 22:48:55.783059,96,Casa,Cigarro,298,3.1,2025-03,False,0,,N/A,3.1041666666666665,Barato,Adulto,12,0.3627496505870174,False,True
USER_0599,Usuario_599,M,29,26-35,Social,Bic,Azul,Descartavel,2.38,2025-05-01 22:48:55.783059,2025-06-27 22:48:55.783059,57,Bar,Vela,74,1.3,2025-06,True,11,2025-05-12 22:48:55.783059,Restaurante,1.2982456140350878,Barato,Adulto_Jovem,5,0.7369182190402025,True,True
USER_0600,Usuario_600,M,58,51+,Social,Clipper,Dourado,Recarregavel,9.38,2024-10-23 22:48:55.783059,2024-12-12 22:48:55.783059,50,Trabalho,Outro,76,1.52,2024-12,False,0,,N/A,1.52,Medio,Maduro,10,0.39307261788993986,False,True
USER_0601,Usuario_601,F,45,36-50,Social,Clipper,Verde,Recarregavel,7.89,2025-03-03 22:48:55.783059,2025-04-14 22:48:55.783059,42,Rua,Cigarro,54,1.29,2025-04,False,0,,N/A,1.2857142857142858,Medio,Adulto,3,0.5333924478577434,True,False
USER_0602,Usuario_602,F,61,51+,Moderado,Zippo,Verde,Recarregavel,49.74,2025-03-30 22:48:55.783059,2025-10-03 22:48:55.783059,187,Casa,Cigarro,369,1.97,2025-10,True,82,2025-06-20 22:48:55.783059,Casa,1.9732620320855614,Caro,Maduro,3,0.2210238066888151,False,False
USER_0603,Usuario_603,M,19,18-25,Social,Bic,Azul,Descartavel,3.79,2024-09-27 22:48:55.783059,2024-11-03 22:48:55.783059,37,Casa,Cigarro,52,1.41,2024-11,True,14,2024-10-11 22:48:55.783059,Sala,1.4054054054054055,Barato,Jovem,9,0.532883640866399,True,True
USER_0604,Usuario_604,M,60,51+,Esporadico,Bic,Preto,Descartavel,3.37,2025-07-18 22:48:55.783059,2025-10-03 22:48:55.783059,77,Rua,Vela,46,0.6,2025-10,True,59,2025-09-15 22:48:55.783059,Praca,0.5974025974025974,Barato,Maduro,7,0.7612045868882595,True,True
USER_0605,Usuario_605,M,41,36-50,Moderado,Clipper,Preto,Recarregavel,8.37,2024-10-31 22:48:55.783059,2025-01-19 22:48:55.783059,80,Bar,Vela,161,2.01,2025-01,True,44,2024-12-14 22:48:55.783059,Mesa_bar,2.0125,Medio,Adulto,10,0.6305475747646945,True,True
USER_0606,Usuario_606,F,57,51+,Social,Bic,Vermelho,Descartavel,2.83,2024-11-06 22:48:55.783059,2025-01-02 22:48:55.783059,57,Casa,Incenso,82,1.44,2025-01,False,0,,N/A,1.4385964912280702,Barato,Maduro,11,0.295819957312324,False,True
USER_0607,Usuario_607,F,18,18-25,Social,Bic,Prata,Descartavel,3.64,2024-09-17 22:48:55.783059,2024-09-24 22:48:55.783059,7,Casa,Cigarro,11,1.57,2024-09,False,0,,N/A,1.5714285714285714,Barato,Jovem,9,0.45691085961822997,False,True
USER_0608,Usuario_608,F,21,18-25,Social,Cricket,Azul,Descartavel,1.68,2025-05-07 22:48:55.783059,2025-06-03 22:48:55.783059,27,Casa,Cigarro,40,1.48,2025-06,True,3,2025-05-10 22:48:55.783059,Casa,1.4814814814814814,Barato,Jovem,5,0.4689999280963418,False,False
USER_0609,Usuario_609,F,36,36-50,Nao_fumante,Cricket,Azul,Descartavel,2.83,2025-02-05 22:48:55.783059,2025-03-25 22:48:55.783059,48,Bar,Incenso,13,0.27,2025-03,True,33,2025-03-10 22:48:55.783059,Bar,0.2708333333333333,Barato,Adulto,2,0.6559547258611759,True,True
USER_0610,Usuario_610,M,22,18-25,Pesado,Ronson,Azul,Recarregavel,15.67,2025-04-09 22:48:55.783059,2025-06-29 22:48:55.783059,81,Social,Cigarro,251,3.1,2025-06,True,34,2025-05-13 22:48:55.783059,Encontro_amigos,3.0987654320987654,Caro,Jovem,4,0.8079992004326408,True,True
USER_0611,Usuario_611,F,36,36-50,Social,Zippo,Azul,Recarregavel,51.26,2025-05-22 22:48:55.783059,2025-08-28 22:48:55.783059,98,Trabalho,Cigarro,170,1.73,2025-08,True,96,2025-08-26 22:48:55.783059,Escritorio,1.7346938775510203,Caro,Adulto,5,0.2902863497037077,False,False
USER_0612,Usuario_612,M,50,36-50,Esporadico,Bic,Dourado,Descartavel,2.81,2025-01-26 22:48:55.783059,2025-03-05 22:48:55.783059,38,Trabalho,Tabaco,36,0.95,2025-03,False,0,,N/A,0.9473684210526315,Barato,Adulto,1,0.5771608738194044,True,False
USER_0613,Usuario_613,M,50,36-50,Moderado,Bic,Verde,Descartavel,2.05,2025-04-22 22:48:55.783059,2025-07-22 22:48:55.783059,91,Trabalho,Tabaco,181,1.99,2025-07,False,0,,N/A,1.989010989010989,Barato,Adulto,4,0.39774715412702855,False,True
USER_0614,Usuario_614,F,43,36-50,Social,Clipper,Dourado,Recarregavel,9.36,2025-04-30 22:48:55.783059,2025-08-09 22:48:55.783059,101,Casa,Tabaco,143,1.42,2025-08,False,0,,N/A,1.4158415841584158,Medio,Adulto,4,0.25876227437714705,False,True
USER_0615,Usuario_615,M,64,51+,Pesado,Zippo,Dourado,Recarregavel,50.9,2025-03-02 22:48:55.783059,2025-08-06 22:48:55.783059,157,Rua,Cigarro,461,2.94,2025-08,True,20,2025-03-22 22:48:55.783059,Ponto_onibus,2.9363057324840764,Caro,Maduro,3,0.6004705177043282,True,True
USER_0616,Usuario_616,M,59,51+,Nao_fumante,Zippo,Azul,Recarregavel,50.01,2024-12-09 22:48:55.783059,2025-05-18 22:48:55.783059,160,Rua,Fogao,38,0.24,2025-05,True,121,2025-04-09 22:48:55.783059,Na_rua,0.2375,Caro,Maduro,12,0.6179321291914895,True,True
USER_0617,Usuario_617,M,62,51+,Moderado,Clipper,Dourado,Recarregavel,8.97,2024-10-23 22:48:55.783059,2025-01-31 22:48:55.783059,100,Rua,Cigarro,194,1.94,2025-01,False,0,,N/A,1.94,Medio,Maduro,10,0.5747870244748853,True,False
USER_0618,Usuario_618,M,55,51+,Esporadico,Bic,Vermelho,Descartavel,3.08,2025-06-13 22:48:55.783059,2025-07-20 22:48:55.783059,37,Casa,Incenso,34,0.92,2025-07,False,0,,N/A,0.918918918918919,Barato,Maduro,6,0.5314403463435193,True,False
USER_0619,Usuario_619,F,50,36-50,Social,Zippo,Azul,Recarregavel,50.85,2025-06-26 22:48:55.783059,2025-08-11 22:48:55.783059,46,Casa,Fogao,69,1.5,2025-08,False,0,,N/A,1.5,Caro,Adulto,6,0.375520852228963,False,True
USER_0620,Usuario_620,F,23,18-25,Nao_fumante,Bic,Dourado,Descartavel,3.79,2025-08-03 22:48:55.783059,2025-10-29 22:48:55.783059,87,Casa,Incenso,31,0.36,2025-10,True,83,2025-10-25 22:48:55.783059,Quarto,0.3563218390804598,Barato,Jovem,8,0.38752217078599044,False,False
USER_0621,Usuario_621,F,48,36-50,Nao_fumante,Bic,Azul,Descartavel,3.7,2024-10-24 22:48:55.783059,2024-12-08 22:48:55.783059,45,Casa,Camping,10,0.22,2024-12,True,16,2024-11-09 22:48:55.783059,Sala,0.2222222222222222,Barato,Adulto,10,0.49031400326306646,False,False
USER_0622,Usuario_622,M,33,26-35,Pesado,Ronson,Branco,Recarregavel,15.38,2025-08-10 22:48:55.783059,2025-09-13 22:48:55.783059,34,Rua,Tabaco,86,2.53,2025-09,True,9,2025-08-19 22:48:55.783059,Na_rua,2.5294117647058822,Caro,Adulto_Jovem,8,0.7842128090693514,True,True
USER_0623,Usuario_623,F,46,36-50,Esporadico,Zippo,Azul,Recarregavel,50.55,2024-11-01 22:48:55.783059,2025-02-05 22:48:55.783059,96,Casa,Incenso,92,0.96,2025-02,False,0,,N/A,0.9583333333333334,Caro,Adulto,11,0.2986296916327468,False,True
USER_0624,Usuario_624,M,33,26-35,Pesado,Zippo,Verde,Recarregavel,49.83,2025-05-30 22:48:55.783059,2025-10-24 22:48:55.783059,147,Trabalho,Cigarro,421,2.86,2025-10,True,86,2025-08-24 22:48:55.783059,Cafeteria,2.8639455782312924,Caro,Adulto_Jovem,5,0.4019177468838784,False,False
USER_0625,Usuario_625,M,25,18-25,Esporadico,Cricket,Vermelho,Descartavel,1.22,2024-12-20 22:48:55.783059,2025-02-03 22:48:55.783059,45,Trabalho,Fogao,38,0.84,2025-02,True,9,2024-12-29 22:48:55.783059,Trabalho,0.8444444444444444,Barato,Jovem,12,0.7674941991841607,True,True
USER_0626,Usuario_626,M,36,36-50,Social,Clipper,Dourado,Recarregavel,8.33,2024-12-02 22:48:55.783059,2025-01-07 22:48:55.783059,36,Rua,Vela,55,1.53,2025-01,True,31,2025-01-02 22:48:55.783059,Na_rua,1.5277777777777777,Medio,Adulto,12,0.6501200413126286,True,True
USER_0627,Usuario_627,M,22,18-25,Pesado,Bic,Branco,Descartavel,2.34,2025-05-02 22:48:55.783059,2025-06-10 22:48:55.783059,39,Trabalho,Cigarro,119,3.05,2025-06,True,38,2025-06-09 22:48:55.783059,Escritorio,3.051282051282051,Barato,Jovem,5,0.5290627478758886,True,True
USER_0628,Usuario_628,M,27,26-35,Esporadico,Bic,Branco,Descartavel,3.19,2025-02-06 22:48:55.783059,2025-05-18 22:48:55.783059,101,Trabalho,Vela,86,0.85,2025-05,True,33,2025-03-11 22:48:55.783059,Escritorio,0.8514851485148515,Barato,Adulto_Jovem,2,0.6046330848481652,True,True
USER_0629,Usuario_629,M,31,26-35,Social,Zippo,Vermelho,Recarregavel,51.09,2025-03-10 22:48:55.783059,2025-06-01 22:48:55.783059,83,Bar,Cigarro,134,1.61,2025-06,True,60,2025-05-09 22:48:55.783059,Restaurante,1.6144578313253013,Caro,Adulto_Jovem,3,0.6471665288845326,True,True
USER_0630,Usuario_630,F,27,26-35,Pesado,Generico,Branco,Descartavel,1.89,2025-03-24 22:48:55.783059,2025-06-13 22:48:55.783059,81,Casa,Cigarro,210,2.59,2025-06,False,0,,N/A,2.5925925925925926,Barato,Adulto_Jovem,3,0.2429695426711407,False,True
USER_0631,Usuario_631,F,57,51+,Pesado,Zippo,Azul,Recarregavel,51.37,2025-01-01 22:48:55.783059,2025-02-07 22:48:55.783059,37,Social,Cigarro,107,2.89,2025-02,False,0,,N/A,2.891891891891892,Caro,Maduro,1,0.40801328509255336,False,True
USER_0632,Usuario_632,M,45,36-50,Social,Bic,Vermelho,Descartavel,2.33,2025-04-27 22:48:55.783059,2025-06-21 22:48:55.783059,55,Casa,Incenso,81,1.47,2025-06,True,1,2025-04-28 22:48:55.783059,Sala,1.4727272727272727,Barato,Adulto,4,0.3972842338243783,False,False
USER_0633,Usuario_633,M,29,26-35,Social,Bic,Vermelho,Descartavel,3.04,2025-03-05 22:48:55.783059,2025-05-09 22:48:55.783059,65,Casa,Cigarro,100,1.54,2025-05,False,0,,N/A,1.5384615384615385,Barato,Adulto_Jovem,3,0.49085917746423735,False,True
USER_0634,Usuario_634,M,24,18-25,Social,Bic,Prata,Descartavel,3.68,2025-06-12 22:48:55.783059,2025-08-02 22:48:55.783059,51,Parque,Tabaco,72,1.41,2025-08,False,0,,N/A,1.411764705882353,Barato,Jovem,6,0.5877152360718884,True,False
USER_0635,Usuario_635,M,27,26-35,Moderado,Cricket,Branco,Descartavel,1.87,2025-02-01 22:48:55.783059,2025-04-12 22:48:55.783059,70,Bar,Cigarro,145,2.07,2025-04,True,23,2025-02-24 22:48:55.783059,Balada,2.0714285714285716,Barato,Adulto_Jovem,2,0.7407668063764934,True,True
USER_0636,Usuario_636,F,39,36-50,Social,Clipper,Branco,Recarregavel,8.6,2024-10-19 22:48:55.783059,2024-10-27 22:48:55.783059,8,Parque,Incenso,9,1.12,2024-10,True,1,2024-10-20 22:48:55.783059,Area_verde,1.125,Medio,Adulto,10,0.34798474030240056,False,False
USER_0637,Usuario_637,F,22,18-25,Nao_fumante,Bic,Vermelho,Descartavel,2.76,2025-02-22 22:48:55.783059,2025-05-29 22:48:55.783059,96,Bar,Tabaco,24,0.25,2025-05,True,60,2025-04-23 22:48:55.783059,Restaurante,0.25,Barato,Jovem,2,0.6607740816414018,True,True
USER_0638,Usuario_638,M,42,36-50,Moderado,Clipper,Vermelho,Recarregavel,8.75,2025-05-09 22:48:55.783059,2025-08-28 22:48:55.783059,111,Trabalho,Tabaco,228,2.05,2025-08,False,0,,N/A,2.054054054054054,Medio,Adulto,5,0.34350879268302376,False,True
USER_0639,Usuario_639,M,47,36-50,Nao_fumante,Bic,Vermelho,Descartavel,3.12,2024-10-11 22:48:55.783059,2024-12-02 22:48:55.783059,52,Casa,Fogao,12,0.23,2024-12,True,1,2024-10-12 22:48:55.783059,Cozinha,0.23076923076923078,Barato,Adulto,10,0.6104448454635342,True,True
USER_0640,Usuario_640,M,39,36-50,Social,Zippo,Amarelo,Recarregavel,50.32,2025-07-04 22:48:55.783059,2025-08-15 22:48:55.783059,42,Bar,Incenso,48,1.14,2025-08,False,0,,N/A,1.1428571428571428,Caro,Adulto,7,0.5559101616760271,True,False
USER_0641,Usuario_641,F,35,26-35,Pesado,Bic,Amarelo,Descartavel,3.29,2025-06-14 22:48:55.783059,2025-08-17 22:48:55.783059,64,Rua,Cigarro,183,2.86,2025-08,True,41,2025-07-25 22:48:55.783059,Calcada,2.859375,Barato,Adulto_Jovem,6,0.6174248532917301,True,True
USER_0642,Usuario_642,M,48,36-50,Moderado,Bic,Vermelho,Descartavel,2.8,2025-04-24 22:48:55.783059,2025-05-30 22:48:55.783059,36,Carro,Cigarro,63,1.75,2025-05,False,0,,N/A,1.75,Barato,Adulto,4,0.44507937652581525,False,True
USER_0643,Usuario_643,F,60,51+,Esporadico,Bic,Azul,Descartavel,3.07,2025-01-04 22:48:55.783059,2025-04-11 22:48:55.783059,97,Trabalho,Cigarro,82,0.85,2025-04,True,11,2025-01-15 22:48:55.783059,Trabalho,0.845360824742268,Barato,Maduro,1,0.4554439792261689,False,False
USER_0644,Usuario_644,M,41,36-50,Esporadico,Bic,Amarelo,Descartavel,3.46,2025-04-11 22:48:55.783059,2025-07-31 22:48:55.783059,111,Rua,Fogao,109,0.98,2025-07,True,35,2025-05-16 22:48:55.783059,Praca,0.9819819819819819,Barato,Adulto,4,0.8361269781884639,True,True
USER_0645,Usuario_645,M,52,51+,Esporadico,Cricket,Azul,Descartavel,1.8,2024-10-07 22:48:55.783059,2024-12-02 22:48:55.783059,56,Trabalho,Fogao,43,0.77,2024-12,True,1,2024-10-08 22:48:55.783059,Cafeteria,0.7678571428571429,Barato,Maduro,10,0.706374274240774,True,True
USER_0646,Usuario_646,M,41,36-50,Moderado,Cricket,Vermelho,Descartavel,1.98,2025-05-09 22:48:55.783059,2025-07-08 22:48:55.783059,60,Casa,Cigarro,117,1.95,2025-07,True,29,2025-06-07 22:48:55.783059,Quarto,1.95,Barato,Adulto,5,0.4551044868073528,False,False
USER_0647,Usuario_647,M,62,51+,Pesado,Zippo,Azul,Recarregavel,50.37,2024-11-06 22:48:55.783059,2025-02-24 22:48:55.783059,110,Social,Tabaco,317,2.88,2025-02,True,14,2024-11-20 22:48:55.783059,Encontro_amigos,2.881818181818182,Caro,Maduro,11,0.46833622384966817,False,False
USER_0648,Usuario_648,M,62,51+,Nao_fumante,Bic,Azul,Descartavel,2.24,2025-01-21 22:48:55.783059,2025-04-12 22:48:55.783059,81,Casa,Vela,25,0.31,2025-04,False,0,,N/A,0.30864197530864196,Barato,Maduro,1,0.47885211766008634,False,True
USER_0649,Usuario_649,M,58,51+,Moderado,Zippo,Vermelho,Recarregavel,51.44,2025-03-07 22:48:55.783059,2025-05-30 22:48:55.783059,84,Casa,Cigarro,174,2.07,2025-05,False,0,,N/A,2.0714285714285716,Caro,Maduro,3,0.3295229606725534,False,True
USER_0650,Usuario_650,F,20,18-25,Esporadico,Ronson,Prata,Recarregavel,16.16,2025-03-06 22:48:55.783059,2025-04-28 22:48:55.783059,53,Rua,Cigarro,34,0.64,2025-04,True,30,2025-04-05 22:48:55.783059,Na_rua,0.6415094339622641,Caro,Jovem,3,0.8587458438375553,True,True
USER_0651,Usuario_651,F,36,36-50,Esporadico,Generico,Branco,Descartavel,1.02,2025-06-02 22:48:55.783059,2025-07-19 22:48:55.783059,47,Casa,Cigarro,48,1.02,2025-07,True,5,2025-06-07 22:48:55.783059,Casa,1.0212765957446808,Barato,Adulto,6,0.3487759541243547,False,False
USER_0652,Usuario_652,M,44,36-50,Social,Bic,Dourado,Descartavel,3.56,2025-03-26 22:48:55.783059,2025-07-01 22:48:55.783059,97,Bar,Incenso,144,1.48,2025-07,True,76,2025-06-10 22:48:55.783059,Balada,1.4845360824742269,Barato,Adulto,3,0.6439616364274526,True,True
USER_0653,Usuario_653,F,58,51+,Nao_fumante,Clipper,Branco,Recarregavel,8.41,2025-05-23 22:48:55.783059,2025-09-18 22:48:55.783059,118,Trabalho,Cigarro,26,0.22,2025-09,False,0,,N/A,0.22033898305084745,Medio,Maduro,5,0.2839058180975792,False,True
USER_0654,Usuario_654,M,40,36-50,Moderado,Cricket,Verde,Descartavel,1.18,2025-06-30 22:48:55.783059,2025-07-31 22:48:55.783059,31,Trabalho,Cigarro,71,2.29,2025-07,True,6,2025-07-06 22:48:55.783059,Cafeteria,2.2903225806451615,Barato,Adulto,6,0.4866799599454312,False,False
USER_0655,Usuario_655,F,27,26-35,Esporadico,Bic,Prata,Descartavel,3.68,2025-02-11 22:48:55.783059,2025-04-30 22:48:55.783059,78,Casa,Fogao,60,0.77,2025-04,True,72,2025-04-24 22:48:55.783059,Cozinha,0.7692307692307693,Barato,Adulto_Jovem,2,0.6125749531831988,True,True
USER_0656,Usuario_656,F,28,26-35,Moderado,Clipper,Preto,Recarregavel,9.09,2024-10-07 22:48:55.783059,2025-01-29 22:48:55.783059,114,Parque,Cigarro,241,2.11,2025-01,True,65,2024-12-11 22:48:55.783059,Praca,2.1140350877192984,Medio,Adulto_Jovem,10,0.3897730647505162,False,False
USER_0657,Usuario_657,F,43,36-50,Esporadico,Zippo,Amarelo,Recarregavel,51.11,2024-12-20 22:48:55.783059,2025-02-22 22:48:55.783059,64,Casa,Cigarro,51,0.8,2025-02,False,0,,N/A,0.796875,Caro,Adulto,12,0.36733840607796286,False,True
USER_0658,Usuario_658,M,29,26-35,Social,Cricket,Branco,Descartavel,1.67,2025-03-31 22:48:55.783059,2025-04-09 22:48:55.783059,9,Trabalho,Tabaco,13,1.44,2025-04,False,0,,N/A,1.4444444444444444,Barato,Adulto_Jovem,3,0.5212145559391576,True,False
USER_0659,Usuario_659,M,38,36-50,Nao_fumante,Bic,Branco,Descartavel,2.48,2024-10-02 22:48:55.783059,2024-10-23 22:48:55.783059,21,Casa,Tabaco,4,0.19,2024-10,False,0,,N/A,0.19047619047619047,Barato,Adulto,10,0.5049680504281627,True,False
USER_0660,Usuario_660,F,32,26-35,Social,Ronson,Azul,Recarregavel,15.13,2024-10-03 22:48:55.783059,2024-11-10 22:48:55.783059,38,Casa,Fogao,56,1.47,2024-11,True,22,2024-10-25 22:48:55.783059,Casa,1.4736842105263157,Caro,Adulto_Jovem,10,0.6603604390902047,True,True
USER_0661,Usuario_661,F,46,36-50,Nao_fumante,Clipper,Verde,Recarregavel,9.33,2024-11-29 22:48:55.783059,2025-02-01 22:48:55.783059,64,Bar,Outro,18,0.28,2025-02,True,8,2024-12-07 22:48:55.783059,Balada,0.28125,Medio,Adulto,11,0.5852964143628075,True,True
USER_0662,Usuario_662,F,45,36-50,Social,Bic,Preto,Descartavel,2.39,2025-05-19 22:48:55.783059,2025-07-12 22:48:55.783059,54,Festa,Incenso,81,1.5,2025-07,True,19,2025-06-07 22:48:55.783059,Festa,1.5,Barato,Adulto,5,0.4658446891619839,False,False
