id_usuario,nome,genero,idade,faixa_idade,perfil_fumante,marca_isqueiro,cor_isqueiro,tipo_isqueiro,preco_compra,data_compra,data_uso,tempo_posse,contexto_uso,proposito_uso,num_ascendimentos,frequencia_uso,mes_ano,perdeu,dias_ate_perda,data_perda,local_perda
USER_0638,Usuario_638,M,42,36-50,Moderado,Clipper,Vermelho,Recarregavel,8.75,2025-05-09 22:48:55.783059,2025-08-28 22:48:55.783059,111,Trabalho,Tabaco,228,2.05,2025-08,False,0,,N/A
USER_0639,Usuario_639,M,47,36-50,Nao_fumante,Bic,Vermelho,Descartavel,3.12,2024-10-11 22:48:55.783059,2024-12-02 22:48:55.783059,52,Casa,Fogao,12,0.23,2024-12,True,1,2024-10-12 22:48:55.783059,Cozinha
USER_0640,Usuario_640,M,39,36-50,Social,Zippo,Amarelo,Recarregavel,50.32,2025-07-04 22:48:55.783059,2025-08-15 22:48:55.783059,42,Bar,Incenso,48,1.14,2025-08,False,0,,N/A
USER_0641,Usuario_641,F,35,26-35,Pesado,Bic,Amarelo,Descartavel,3.29,2025-06-14 22:48:55.783059,2025-08-17 22:48:55.783059,64,Rua,Cigarro,183,2.86,2025-08,True,41,2025-07-25 22:48:55.783059,Calcada
USER_0642,Usuario_642,M,48,36-50,Moderado,Bic,Vermelho,Descartavel,2.8,2025-04-24 22:48:55.783059,2025-05-30 22:48:55.783059,36,Carro,Cigarro,63,1.75,2025-05,False,0,,N/A
USER_0643,Usuario_643,F,60,51+,Esporadico,Bic,Azul,Descartavel,3.07,2025-01-04 22:48:55.783059,2025-04-11 22:48:55.783059,97,Trabalho,Cigarro,82,0.85,2025-04,True,11,2025-01-15 22:48:55.783059,Trabalho
USER_0644,Usuario_644,M,41,36-50,Esporadico,Bic,Amarelo,Descartavel,3.46,2025-04-11 22:48:55.783059,2025-07-31 22:48:55.783059,111,Rua,Fogao,109,0.98,2025-07,True,35,2025-05-16 22:48:55.783059,Praca
USER_0645,Usuario_645,M,52,51+,Esporadico,Cricket,Azul,Descartavel,1.8,2024-10-07 22:48:55.783059,2024-12-02 22:48:55.783059,56,Trabalho,Fogao,43,0.77,2024-12,True,1,2024-10-08 22:48:55.783059,Cafeteria
USER_0646,Usuario_646,M,41,36-50,Moderado,Cricket,Vermelho,Descartavel,1.98,2025-05-09 22:48:55.783059,2025-07-08 22:48:55.783059,60,Casa,Cigarro,117,1.95,2025-07,True,29,2025-06-07 22:48:55.783059,Quarto
USER_0647,Usuario_647,M,62,51+,Pesado,Zippo,Azul,Recarregavel,50.37,2024-11-06 22:48:55.783059,2025-02-24 22:48:55.783059,110,Social,Tabaco,317,2.88,2025-02,True,14,2024-11-20 22:48:55.783059,Encontro_amigos
USER_0648,Usuario_648,M,62,51+,Nao_fumante,Bic,Azul,Descartavel,2.24,2025-01-21 22:48:55.783059,2025-04-12 22:48:55.783059,81,Casa,Vela,25,0.31,2025-04,False,0,,N/A
USER_0649,Usuario_649,M,58,51+,Moderado,Zippo,Vermelho,Recarregavel,51.44,2025-03-07 22:48:55.783059,2025-05-30 22:48:55.783059,84,Casa,Cigarro,174,2.07,2025-05,False,0,,N/A
USER_0650,Usuario_650,F,20,18-25,Esporadico,Ronson,Prata,Recarregavel,16.16,2025-03-06 22:48:55.783059,2025-04-28 22:48:55.783059,53,Rua,Cigarro,34,0.64,2025-04,True,30,2025-04-05 22:48:55.783059,Na_rua
USER_0651,Usuario_651,F,36,36-50,Esporadico,Generico,Branco,Descartavel,1.02,2025-06-02 22:48:55.783059,2025-07-19 22:48:55.783059,47,Casa,Cigarro,48,1.02,2025-07,True,5,2025-06-07 22:48:55.783059,Casa
USER_0652,Usuario_652,M,44,36-50,Social,Bic,Dourado,Descartavel,3.56,2025-03-26 22:48:55.783059,2025-07-01 22:48:55.783059,97,Bar,Incenso,144,1.48,2025-07,True,76,2025-06-10 22:48:55.783059,Balada
USER_0653,Usuario_653,F,58,51+,Nao_fumante,Clipper,Branco,Recarregavel,8.41,2025-05-23 22:48:55.783059,2025-09-18 22:48:55.783059,118,Trabalho,Cigarro,26,0.22,2025-09,False,0,,N/A
USER_0654,Usuario_654,M,40,36-50,Moderado,Cricket,Verde,Descartavel,1.18,2025-06-30 22:48:55.783059,2025-07-31 22:48:55.783059,31,Trabalho,Cigarro,71,2.29,2025-07,True,6,2025-07-06 22:48:55.783059,Cafeteria
USER_0655,Usuario_655,F,27,26-35,Esporadico,Bic,Prata,Descartavel,3.68,2025-02-11 22:48:55.783059,2025-04-30 22:48:55.783059,78,Casa,Fogao,60,0.77,2025-04,True,72,2025-04-24 22:48:55.783059,Cozinha
USER_0656,Usuario_656,F,28,26-35,Moderado,Clipper,Preto,Recarregavel,9.09,2024-10-07 22:48:55.783059,2025-01-29 22:48:55.783059,114,Parque,Cigarro,241,2.11,2025-01,True,65,2024-12-11 22:48:55.783059,Praca
USER_0657,Usuario_657,F,43,36-50,Esporadico,Zippo,Amarelo,Recarregavel,51.11,2024-12-20 22:48:55.783059,2025-02-22 22:48:55.783059,64,Casa,Cigarro,51,0.8,2025-02,False,0,,N/A
USER_0658,Usuario_658,M,29,26-35,Social,Cricket,Branco,Descartavel,1.67,2025-03-31 22:48:55.783059,2025-04-09 22:48:55.783059,9,Trabalho,Tabaco,13,1.44,2025-04,False,0,,N/A
USER_0659,Usuario_659,M,38,36-50,Nao_fumante,Bic,Branco,Descartavel,2.48,2024-10-02 22:48:55.783059,2024-10-23 22:48:55.783059,21,Casa,Tabaco,4,0.19,2024-10,False,0,,N/A
USER_0660,Usuario_660,F,32,26-35,Social,Ronson,Azul,Recarregavel,15.13,2024-10-03 22:48:55.783059,2024-11-10 22:48:55.783059,38,Casa,Fogao,56,1.47,2024-11,True,22,2024-10-25 22:48:55.783059,Casa
USER_0661,Usuario_661,F,46,36-50,Nao_fumante,Clipper,Verde,Recarregavel,9.33,2024-11-29 22:48:55.783059,2025-02-01 22:48:55.783059,64,Bar,Outro,18,0.28,2025-02,True,8,2024-12-07 22:48:55.783059,Balada
USER_0662,Usuario_662,F,45,36-50,Social,Bic,Preto,Descartavel,2.39,2025-05-19 22:48:55.783059,2025-07-12 22:48:55.783059,54,Festa,Incenso,81,1.5,2025-07,True,19,2025-06-07 22:48:55.783059,Festa
USER_0663,Usuario_663,M,26,26-35,Moderado,Bic,Azul,Descartavel,3.59,2024-12-10 22:48:55.783059,2024-12-25 22:48:55.783059,15,Rua,Tabaco,27,1.8,2024-12,True,2,2024-12-12 22:48:55.783059,Na_rua
USER_0664,Usuario_664,F,19,18-25,Social,Zippo,Vermelho,Recarregavel,50.86,2025-01-27 22:48:55.783059,2025-05-04 22:48:55.783059,97,Casa,Fogao,150,1.55,2025-05,True,61,2025-03-29 22:48:55.783059,Cozinha
USER_0665,Usuario_665,F,23,18-25,Social,Cricket,Amarelo,Descartavel,1.61,2025-03-22 22:48:55.783059,2025-05-28 22:48:55.783059,67,Trabalho,Cigarro,96,1.43,2025-05,False,0,,N/A
USER_0666,Usuario_666,F,52,51+,Esporadico,Zippo,Branco,Recarregavel,50.86,2024-11-14 22:48:55.783059,2025-01-01 22:48:55.783059,48,Casa,Vela,30,0.62,2025-01,False,0,,N/A
USER_0667,Usuario_667,M,48,36-50,Social,Zippo,Branco,Recarregavel,50.74,2024-10-14 22:48:55.783059,2024-11-30 22:48:55.783059,47,Trabalho,Camping,62,1.32,2024-11,False,0,,N/A
USER_0668,Usuario_668,M,60,51+,Pesado,Bic,Prata,Descartavel,2.59,2025-05-09 22:48:55.783059,2025-08-04 22:48:55.783059,87,Carro,Cigarro,247,2.84,2025-08,True,61,2025-07-09 22:48:55.783059,Veiculo
USER_0669,Usuario_669,F,27,26-35,Pesado,Bic,Preto,Descartavel,2.67,2025-04-22 22:48:55.783059,2025-08-17 22:48:55.783059,117,Trabalho,Tabaco,343,2.93,2025-08,False,0,,N/A
USER_0670,Usuario_670,F,23,18-25,Pesado,Ronson,Verde,Recarregavel,15.25,2025-05-03 22:48:55.783059,2025-08-30 22:48:55.783059,119,Casa,Cigarro,343,2.88,2025-08,True,84,2025-07-26 22:48:55.783059,Cozinha
USER_0671,Usuario_671,F,33,26-35,Pesado,Clipper,Azul,Recarregavel,8.23,2025-06-25 22:48:55.783059,2025-10-19 22:48:55.783059,116,Rua,Cigarro,366,3.16,2025-10,True,25,2025-07-20 22:48:55.783059,Ponto_onibus
USER_0672,Usuario_672,M,32,26-35,Social,Clipper,Prata,Recarregavel,8.13,2024-11-26 22:48:55.783059,2025-03-03 22:48:55.783059,97,Casa,Camping,128,1.32,2025-03,True,86,2025-02-20 22:48:55.783059,Quarto
USER_0673,Usuario_673,M,34,26-35,Moderado,Clipper,Preto,Recarregavel,8.32,2024-11-09 22:48:55.783059,2024-11-28 22:48:55.783059,19,Trabalho,Incenso,41,2.16,2024-11,False,0,,N/A
USER_0674,Usuario_674,F,45,36-50,Nao_fumante,Bic,Vermelho,Descartavel,2.49,2025-02-17 22:48:55.783059,2025-04-10 22:48:55.783059,52,Casa,Cigarro,17,0.33,2025-04,False,0,,N/A
USER_0675,Usuario_675,F,48,36-50,Esporadico,Bic,Prata,Descartavel,3.21,2025-07-17 22:48:55.783059,2025-11-03 22:48:55.783059,109,Casa,Cigarro,93,0.85,2025-11,False,0,,N/A
USER_0676,Usuario_676,M,53,51+,Esporadico,Clipper,Prata,Recarregavel,7.78,2025-05-11 22:48:55.783059,2025-08-20 22:48:55.783059,101,Casa,Incenso,71,0.7,2025-08,False,0,,N/A
USER_0677,Usuario_677,M,28,26-35,Pesado,Ronson,Preto,Recarregavel,14.65,2025-05-29 22:48:55.783059,2025-09-20 22:48:55.783059,114,Parque,Tabaco,308,2.7,2025-09,False,0,,N/A
USER_0678,Usuario_678,F,19,18-25,Moderado,Bic,Preto,Descartavel,2.52,2025-01-22 22:48:55.783059,2025-04-22 22:48:55.783059,90,Rua,Cigarro,168,1.87,2025-04,True,31,2025-02-22 22:48:55.783059,Calcada
USER_0679,Usuario_679,M,40,36-50,Social,Bic,Verde,Descartavel,3.72,2025-08-05 22:48:55.783059,2025-11-04 22:48:55.783059,91,Casa,Cigarro,132,1.45,2025-11,True,89,2025-11-02 22:48:55.783059,Quarto
USER_0680,Usuario_680,F,25,18-25,Social,Cricket,Verde,Descartavel,2.65,2025-02-15 22:48:55.783059,2025-06-07 22:48:55.783059,112,Casa,Cigarro,170,1.52,2025-06,True,109,2025-06-04 22:48:55.783059,Quarto
USER_0681,Usuario_681,F,21,18-25,Nao_fumante,Zippo,Preto,Recarregavel,50.72,2025-04-22 22:48:55.783059,2025-09-05 22:48:55.783059,136,Casa,Cigarro,33,0.24,2025-09,False,0,,N/A
USER_0682,Usuario_682,F,64,51+,Esporadico,Ronson,Preto,Recarregavel,15.79,2025-06-15 22:48:55.783059,2025-11-07 22:48:55.783059,145,Casa,Vela,129,0.89,2025-11,True,59,2025-08-13 22:48:55.783059,Casa
USER_0683,Usuario_683,M,41,36-50,Pesado,Bic,Amarelo,Descartavel,3.25,2025-03-01 22:48:55.783059,2025-04-15 22:48:55.783059,45,Casa,Cigarro,146,3.24,2025-04,True,30,2025-03-31 22:48:55.783059,Casa
USER_0684,Usuario_684,M,35,26-35,Social,Zippo,Preto,Recarregavel,50.05,2025-05-01 22:48:55.783059,2025-11-13 22:48:55.783059,196,Casa,Incenso,290,1.48,2025-11,False,0,,N/A
USER_0685,Usuario_685,F,48,36-50,Social,Generico,Dourado,Descartavel,1.08,2025-03-14 22:48:55.783059,2025-07-06 22:48:55.783059,114,Festa,Incenso,175,1.54,2025-07,False,0,,N/A
USER_0686,Usuario_686,M,53,51+,Social,Zippo,Dourado,Recarregavel,51.11,2025-08-07 22:48:55.783059,2026-02-22 22:48:55.783059,199,Casa,Fogao,319,1.6,2026-02,False,0,,N/A
USER_0687,Usuario_687,M,35,26-35,Social,Zippo,Azul,Recarregavel,50.19,2025-07-13 22:48:55.783059,2025-09-27 22:48:55.783059,76,Festa,Fogao,123,1.62,2025-09,True,41,2025-08-23 22:48:55.783059,Evento
USER_0688,Usuario_688,F,22,18-25,Social,Clipper,Preto,Recarregavel,7.52,2025-01-17 22:48:55.783059,2025-03-20 22:48:55.783059,62,Carro,Vela,87,1.4,2025-03,True,54,2025-03-12 22:48:55.783059,Estacionamento
USER_0689,Usuario_689,M,25,18-25,Moderado,Zippo,Vermelho,Recarregavel,49.99,2025-05-02 22:48:55.783059,2025-10-06 22:48:55.783059,157,Casa,Tabaco,326,2.08,2025-10,True,92,2025-08-02 22:48:55.783059,Casa
USER_0690,Usuario_690,F,61,51+,Social,Clipper,Dourado,Recarregavel,8.12,2024-12-05 22:48:55.783059,2025-03-01 22:48:55.783059,86,Trabalho,Vela,135,1.57,2025-03,False,0,,N/A
USER_0691,Usuario_691,F,32,26-35,Social,Zippo,Azul,Recarregavel,49.91,2025-04-19 22:48:55.783059,2025-06-27 22:48:55.783059,69,Carro,Tabaco,96,1.39,2025-06,True,27,2025-05-16 22:48:55.783059,Estacionamento
USER_0692,Usuario_692,F,23,18-25,Pesado,Bic,Dourado,Descartavel,2.89,2025-07-14 22:48:55.783059,2025-09-20 22:48:55.783059,68,Casa,Tabaco,223,3.28,2025-09,False,0,,N/A
USER_0693,Usuario_693,M,46,36-50,Pesado,Bic,Azul,Descartavel,2.84,2025-02-27 22:48:55.783059,2025-03-16 22:48:55.783059,17,Parque,Cigarro,31,1.82,2025-03,False,0,,N/A
USER_0694,Usuario_694,F,57,51+,Esporadico,Ronson,Amarelo,Recarregavel,14.87,2025-05-18 22:48:55.783059,2025-11-25 22:48:55.783059,191,Casa,Vela,139,0.73,2025-11,True,123,2025-09-18 22:48:55.783059,Cozinha
USER_0695,Usuario_695,F,46,36-50,Pesado,Zippo,Dourado,Recarregavel,50.08,2024-11-06 22:48:55.783059,2025-04-23 22:48:55.783059,168,Rua,Cigarro,518,3.08,2025-04,False,0,,N/A
USER_0696,Usuario_696,F,52,51+,Social,Cricket,Branco,Descartavel,1.98,2025-01-13 22:48:55.783059,2025-04-12 22:48:55.783059,89,Casa,Incenso,139,1.56,2025-04,False,0,,N/A
USER_0697,Usuario_697,M,48,36-50,Social,Generico,Prata,Descartavel,0.54,2024-10-29 22:48:55.783059,2024-12-13 22:48:55.783059,45,Casa,Tabaco,69,1.53,2024-12,False,0,,N/A
USER_0698,Usuario_698,F,29,26-35,Social,Cricket,Amarelo,Descartavel,2.61,2025-05-09 22:48:55.783059,2025-08-25 22:48:55.783059,108,Bar,Vela,158,1.46,2025-08,True,44,2025-06-22 22:48:55.783059,Mesa_bar
USER_0699,Usuario_699,M,46,36-50,Pesado,Clipper,Verde,Recarregavel,7.83,2025-07-11 22:48:55.783059,2025-10-31 22:48:55.783059,112,Rua,Cigarro,339,3.03,2025-10,False,0,,N/A
USER_0700,Usuario_700,F,26,26-35,Social,Ronson,Branco,Recarregavel,15.09,2025-06-03 22:48:55.783059,2025-11-12 22:48:55.783059,162,Casa,Vela,241,1.49,2025-11,True,2,2025-06-05 22:48:55.783059,Quarto
USER_0701,Usuario_701,M,38,36-50,Moderado,Bic,Vermelho,Descartavel,2.69,2025-04-16 22:48:55.783059,2025-05-18 22:48:55.783059,32,Social,Cigarro,58,1.81,2025-05,True,31,2025-05-17 22:48:55.783059,Reuniao
USER_0702,Usuario_702,M,51,51+,Esporadico,Clipper,Prata,Recarregavel,8.12,2025-06-02 22:48:55.783059,2025-09-16 22:48:55.783059,106,Trabalho,Vela,82,0.77,2025-09,False,0,,N/A
USER_0703,Usuario_703,M,34,26-35,Social,Clipper,Preto,Recarregavel,8.49,2025-06-25 22:48:55.783059,2025-07-22 22:48:55.783059,27,Casa,Vela,40,1.48,2025-07,True,9,2025-07-04 22:48:55.783059,Cozinha
USER_0704,Usuario_704,M,18,18-25,Social,Ronson,Amarelo,Recarregavel,16.4,2025-02-03 22:48:55.783059,2025-08-05 22:48:55.783059,183,Casa,Outro,249,1.36,2025-08,True,3,2025-02-06 22:48:55.783059,Cozinha
USER_0705,Usuario_705,F,51,51+,Esporadico,Bic,Preto,Descartavel,2.57,2025-06-18 22:48:55.783059,2025-10-11 22:48:55.783059,115,Rua,Charuto,84,0.73,2025-10,False,0,,N/A
USER_0706,Usuario_706,F,20,18-25,Nao_fumante,Clipper,Branco,Recarregavel,8.71,2025-05-25 22:48:55.783059,2025-06-22 22:48:55.783059,28,Casa,Cigarro,7,0.25,2025-06,False,0,,N/A
USER_0707,Usuario_707,F,61,51+,Social,Zippo,Verde,Recarregavel,50.46,2025-02-07 22:48:55.783059,2025-03-18 22:48:55.783059,39,Casa,Cigarro,69,1.77,2025-03,False,0,,N/A
USER_0708,Usuario_708,F,31,26-35,Social,Cricket,Prata,Descartavel,2.31,2025-04-14 22:48:55.783059,2025-06-03 22:48:55.783059,50,Rua,Vela,58,1.16,2025-06,True,16,2025-04-30 22:48:55.783059,Calcada
USER_0709,Usuario_709,F,36,36-50,Esporadico,Clipper,Verde,Recarregavel,9.31,2025-06-12 22:48:55.783059,2025-09-01 22:48:55.783059,81,Casa,Incenso,62,0.77,2025-09,True,39,2025-07-21 22:48:55.783059,Quarto
USER_0710,Usuario_710,M,61,51+,Pesado,Cricket,Preto,Descartavel,1.02,2024-11-29 22:48:55.783059,2025-02-27 22:48:55.783059,90,Trabalho,Cigarro,275,3.06,2025-02,False,0,,N/A
USER_0711,Usuario_711,F,58,51+,Esporadico,Bic,Azul,Descartavel,3.3,2025-01-02 22:48:55.783059,2025-02-12 22:48:55.783059,41,Trabalho,Vela,36,0.88,2025-02,False,0,,N/A
USER_0712,Usuario_712,F,52,51+,Esporadico,Cricket,Azul,Descartavel,1.06,2025-02-28 22:48:55.783059,2025-06-24 22:48:55.783059,116,Trabalho,Tabaco,93,0.8,2025-06,True,76,2025-05-15 22:48:55.783059,Cafeteria
USER_0713,Usuario_713,M,41,36-50,Moderado,Bic,Verde,Descartavel,2.31,2024-11-29 22:48:55.783059,2025-02-13 22:48:55.783059,76,Carro,Cigarro,150,1.97,2025-02,True,8,2024-12-07 22:48:55.783059,Carro
USER_0714,Usuario_714,M,64,51+,Social,Zippo,Amarelo,Recarregavel,49.97,2024-11-16 22:48:55.783059,2025-04-09 22:48:55.783059,144,Social,Incenso,228,1.58,2025-04,False,0,,N/A
USER_0715,Usuario_715,F,34,26-35,Moderado,Generico,Preto,Descartavel,0.93,2024-12-27 22:48:55.783059,2025-03-04 22:48:55.783059,67,Casa,Tabaco,123,1.84,2025-03,False,0,,N/A
USER_0716,Usuario_716,M,43,36-50,Social,Bic,Verde,Descartavel,2.25,2024-11-01 22:48:55.783059,2024-11-14 22:48:55.783059,13,Casa,Incenso,15,1.15,2024-11,True,7,2024-11-08 22:48:55.783059,Quarto
USER_0717,Usuario_717,M,33,26-35,Nao_fumante,Bic,Dourado,Descartavel,3.54,2025-04-26 22:48:55.783059,2025-06-21 22:48:55.783059,56,Casa,Vela,14,0.25,2025-06,True,42,2025-06-07 22:48:55.783059,Cozinha
USER_0718,Usuario_718,M,52,51+,Social,Ronson,Azul,Recarregavel,15.52,2025-05-24 22:48:55.783059,2025-07-12 22:48:55.783059,49,Rua,Cigarro,71,1.45,2025-07,True,19,2025-06-12 22:48:55.783059,Praca
USER_0719,Usuario_719,F,23,18-25,Social,Generico,Amarelo,Descartavel,2.01,2024-10-06 22:48:55.783059,2024-10-24 22:48:55.783059,18,Casa,Tabaco,31,1.72,2024-10,True,14,2024-10-20 22:48:55.783059,Quarto
USER_0720,Usuario_720,F,50,36-50,Moderado,Bic,Prata,Descartavel,2.71,2025-02-23 22:48:55.783059,2025-06-19 22:48:55.783059,116,Carro,Cigarro,225,1.94,2025-06,True,54,2025-04-18 22:48:55.783059,Veiculo
USER_0721,Usuario_721,F,33,26-35,Social,Bic,Amarelo,Descartavel,3.68,2025-07-22 22:48:55.783059,2025-09-15 22:48:55.783059,55,Rua,Camping,80,1.45,2025-09,True,55,2025-09-15 22:48:55.783059,Na_rua
USER_0722,Usuario_722,M,57,51+,Nao_fumante,Bic,Vermelho,Descartavel,2.6,2025-01-19 22:48:55.783059,2025-02-17 22:48:55.783059,29,Rua,Vela,6,0.21,2025-02,True,24,2025-02-12 22:48:55.783059,Praca
USER_0723,Usuario_723,F,63,51+,Nao_fumante,Zippo,Prata,Recarregavel,50.65,2025-05-07 22:48:55.783059,2025-09-07 22:48:55.783059,123,Parque,Incenso,37,0.3,2025-09,True,14,2025-05-21 22:48:55.783059,Parque
USER_0724,Usuario_724,M,25,18-25,Social,Clipper,Prata,Recarregavel,8.77,2025-03-10 22:48:55.783059,2025-07-06 22:48:55.783059,118,Casa,Vela,158,1.34,2025-07,True,113,2025-07-01 22:48:55.783059,Casa
USER_0725,Usuario_725,F,42,36-50,Pesado,Bic,Dourado,Descartavel,2.71,2025-05-04 22:48:55.783059,2025-05-14 22:48:55.783059,10,Casa,Cigarro,33,3.3,2025-05,False,0,,N/A
USER_0726,Usuario_726,M,49,36-50,Moderado,Clipper,Prata,Recarregavel,8.14,2025-02-24 22:48:55.783059,2025-05-26 22:48:55.783059,91,Casa,Cigarro,183,2.01,2025-05,True,50,2025-04-15 22:48:55.783059,Cozinha
USER_0727,Usuario_727,F,31,26-35,Social,Clipper,Azul,Recarregavel,7.8,2024-11-05 22:48:55.783059,2024-11-11 22:48:55.783059,6,Bar,Cigarro,3,0.5,2024-11,False,0,,N/A
USER_0728,Usuario_728,F,30,26-35,Social,Clipper,Prata,Recarregavel,9.18,2024-10-11 22:48:55.783059,2024-10-31 22:48:55.783059,20,Casa,Incenso,30,1.5,2024-10,False,0,,N/A
USER_0729,Usuario_729,F,60,51+,Moderado,Bic,Preto,Descartavel,2.21,2025-07-07 22:48:55.783059,2025-08-30 22:48:55.783059,54,Social,Cigarro,112,2.07,2025-08,True,15,2025-07-22 22:48:55.783059,Encontro_amigos
USER_0730,Usuario_730,M,63,51+,Nao_fumante,Bic,Prata,Descartavel,2.43,2025-01-27 22:48:55.783059,2025-05-06 22:48:55.783059,99,Casa,Fogao,26,0.26,2025-05,False,0,,N/A
USER_0731,Usuario_731,M,21,18-25,Pesado,Clipper,Dourado,Recarregavel,8.72,2025-05-26 22:48:55.783059,2025-06-14 22:48:55.783059,19,Casa,Cigarro,57,3.0,2025-06,False,0,,N/A
USER_0732,Usuario_732,M,26,26-35,Esporadico,Clipper,Branco,Recarregavel,8.6,2024-11-23 22:48:55.783059,2025-02-28 22:48:55.783059,97,Casa,Cigarro,80,0.82,2025-02,False,0,,N/A
USER_0733,Usuario_733,F,39,36-50,Social,Zippo,Verde,Recarregavel,51.01,2025-04-21 22:48:55.783059,2025-09-17 22:48:55.783059,149,Casa,Incenso,229,1.54,2025-09,False,0,,N/A
USER_0734,Usuario_734,F,49,36-50,Esporadico,Clipper,Azul,Recarregavel,8.78,2024-11-19 22:48:55.783059,2024-11-27 22:48:55.783059,8,Social,Camping,5,0.62,2024-11,True,5,2024-11-24 22:48:55.783059,Encontro_amigos
USER_0735,Usuario_735,M,32,26-35,Social,Bic,Azul,Descartavel,2.8,2025-07-28 22:48:55.783059,2025-10-09 22:48:55.783059,73,Casa,Cigarro,112,1.53,2025-10,True,13,2025-08-10 22:48:55.783059,Quarto
USER_0736,Usuario_736,M,23,18-25,Pesado,Cricket,Amarelo,Descartavel,1.59,2025-02-01 22:48:55.783059,2025-03-28 22:48:55.783059,55,Trabalho,Cigarro,177,3.22,2025-03,False,0,,N/A
USER_0737,Usuario_737,F,21,18-25,Esporadico,Zippo,Dourado,Recarregavel,50.35,2025-03-13 22:48:55.783059,2025-05-07 22:48:55.783059,55,Casa,Vela,39,0.71,2025-05,True,54,2025-05-06 22:48:55.783059,Casa
USER_0738,Usuario_738,F,30,26-35,Social,Generico,Amarelo,Descartavel,1.13,2025-06-21 22:48:55.783059,2025-07-13 22:48:55.783059,22,Casa,Vela,29,1.32,2025-07,False,0,,N/A
USER_0739,Usuario_739,F,43,36-50,Social,Cricket,Prata,Descartavel,1.22,2024-11-09 22:48:55.783059,2025-01-30 22:48:55.783059,82,Trabalho,Tabaco,118,1.44,2025-01,False,0,,N/A
USER_0740,Usuario_740,M,41,36-50,Esporadico,Zippo,Dourado,Recarregavel,49.86,2025-08-08 22:48:55.783059,2026-01-25 22:48:55.783059,170,Parque,Tabaco,158,0.93,2026-01,True,86,2025-11-02 22:48:55.783059,Area_verde
USER_0741,Usuario_741,F,41,36-50,Esporadico,Cricket,Prata,Descartavel,1.09,2025-02-04 22:48:55.783059,2025-05-06 22:48:55.783059,91,Trabalho,Vela,79,0.87,2025-05,False,0,,N/A
USER_0742,Usuario_742,M,30,26-35,Esporadico,Cricket,Branco,Descartavel,2.22,2025-01-22 22:48:55.783059,2025-02-13 22:48:55.783059,22,Parque,Cigarro,11,0.5,2025-02,True,22,2025-02-13 22:48:55.783059,Praca
USER_0743,Usuario_743,F,23,18-25,Esporadico,Bic,Preto,Descartavel,2.38,2024-09-18 22:48:55.783059,2024-10-16 22:48:55.783059,28,Social,Vela,18,0.64,2024-10,True,3,2024-09-21 22:48:55.783059,Encontro_amigos
USER_0744,Usuario_744,M,41,36-50,Social,Generico,Dourado,Descartavel,1.6,2025-07-16 22:48:55.783059,2025-07-22 22:48:55.783059,6,Trabalho,Vela,16,2.67,2025-07,False,0,,N/A
USER_0745,Usuario_745,F,59,51+,Nao_fumante,Clipper,Dourado,Recarregavel,8.77,2024-12-20 22:48:55.783059,2025-02-24 22:48:55.783059,66,Rua,Vela,18,0.27,2025-02,True,42,2025-01-31 22:48:55.783059,Praca
USER_0746,Usuario_746,M,21,18-25,Moderado,Bic,Preto,Descartavel,2.42,2025-04-21 22:48:55.783059,2025-06-13 22:48:55.783059,53,Casa,Incenso,98,1.85,2025-06,True,17,2025-05-08 22:48:55.783059,Sala
USER_0747,Usuario_747,M,46,36-50,Moderado,Clipper,Dourado,Recarregavel,8.04,2025-07-22 22:48:55.783059,2025-11-03 22:48:55.783059,104,Casa,Cigarro,198,1.9,2025-11,False,0,,N/A
USER_0748,Usuario_748,M,54,51+,Moderado,Cricket,Dourado,Descartavel,1.02,2024-09-19 22:48:55.783059,2024-11-27 22:48:55.783059,69,Casa,Tabaco,126,1.83,2024-11,False,0,,N/A
USER_0749,Usuario_749,F,30,26-35,Pesado,Generico,Azul,Descartavel,2.16,2025-06-03 22:48:55.783059,2025-09-15 22:48:55.783059,104,Trabalho,Cigarro,315,3.03,2025-09,False,0,,N/A
USER_0750,Usuario_750,F,20,18-25,Social,Zippo,Prata,Recarregavel,50.39,2025-01-06 22:48:55.783059,2025-06-15 22:48:55.783059,160,Trabalho,Camping,236,1.48,2025-06,True,69,2025-03-16 22:48:55.783059,Trabalho
USER_0751,Usuario_751,M,50,36-50,Pesado,Zippo,Dourado,Recarregavel,50.69,2024-10-10 22:48:55.783059,2024-12-13 22:48:55.783059,64,Casa,Cigarro,214,3.34,2024-12,False,0,,N/A
USER_0752,Usuario_752,M,30,26-35,Moderado,Ronson,Branco,Recarregavel,15.5,2024-09-27 22:48:55.783059,2025-01-04 22:48:55.783059,99,Casa,Cigarro,196,1.98,2025-01,False,0,,N/A
USER_0753,Usuario_753,M,20,18-25,Esporadico,Zippo,Amarelo,Recarregavel,50.75,2025-02-18 22:48:55.783059,2025-04-09 22:48:55.783059,50,Bar,Vela,38,0.76,2025-04,True,46,2025-04-05 22:48:55.783059,Restaurante
USER_0754,Usuario_754,M,63,51+,Moderado,Clipper,Branco,Recarregavel,7.58,2025-01-18 22:48:55.783059,2025-02-14 22:48:55.783059,27,Parque,Cigarro,48,1.78,2025-02,True,19,2025-02-06 22:48:55.783059,Area_verde
